Start Date,End Date,Employer ID,Employer City,Employer State,Number of Slots,Price Paid,Marketplace Value Delivered,Applications,Renewed?
13-Apr-15,12-Apr-16,33160,Little Rock,Arkansas,50,"$26,850","$12,495",695,1
13-Apr-15,12-Apr-16,33370,na,na,50,"$26,850","$22,512","1,726",1
13-Apr-15,12-Apr-16,34066,Lake Bluff,Illinois,50,"$35,800","$32,104","2,575",1
11-Apr-15,10-Apr-16,14266,Grand Haven,Michigan,25,"$15,752","$10,001",791,1
11-Apr-15,10-Apr-16,15821,Seattle,Washington State,25,"$13,425","$12,635","1,239",1
11-Apr-15,10-Apr-16,580,Bloomfield Hills,Michigan,50,"$26,850","$27,139","2,000",1
11-Apr-15,10-Jan-16,7731,na,na,50,"$24,165","$26,082","1,569",1
10-Apr-15,9-Apr-16,33157,Brooklyn,New York State,25,"$17,900",$934,69,1
10-Apr-15,9-Apr-16,15612,na,na,25,"$13,425","$13,900",911,1
10-Apr-15,9-Apr-16,5193,na,na,25,"$13,568","$18,510","1,046",1
9-Apr-15,8-Oct-15,33154,na,na,50,"$16,110","$9,226",531,0
9-Apr-15,8-Apr-16,33041,Bradenton,Florida,25,"$21,480","$10,067",702,1
9-Apr-15,8-Apr-16,33038,Los Angeles,California,25,"$15,215","$10,490",508,0
9-Apr-15,8-Apr-16,33046,na,na,25,"$16,110","$32,078","2,052",1
8-Apr-15,7-Apr-16,4994,Culpeper,Virginia,25,"$14,320",$103,32,1
8-Apr-15,7-Apr-16,4994,na,na,25,"$13,425",$107,32,1
8-Apr-15,7-Apr-16,4994,Seattle,Washington State,25,"$13,425","$14,152","1,115",1
8-Apr-15,7-Apr-16,14912,Pittsburgh,Pennsylvania,25,"$17,542","$20,045","1,559",1
8-Apr-15,7-Apr-16,5023,na,na,25,"$15,394","$38,352","2,400",1
7-Apr-15,6-Apr-16,33064,Horsham,Pennsylvania,200,"$57,996","$29,459","1,594",1
7-Apr-15,6-Apr-16,33016,na,na,25,"$17,900","$9,970",864,1
7-Apr-15,6-Oct-15,33014,Peachtree City,Georgia,75,"$24,165","$16,190","1,390",1
7-Apr-15,6-Apr-16,33033,New York,New York State,50,"$26,850","$26,988","2,155",1
7-Apr-15,6-Apr-16,15457,Toronto,Ontario,50,"$53,700","$40,401","3,273",1
7-Apr-15,6-Apr-16,4747,na,na,25,"$17,098","$42,598","2,923",1
6-Apr-15,5-Apr-16,32908,Mountain View,California,100,"$53,700","$42,431","3,697",0
6-Apr-15,5-Apr-16,32915,Grand Rapids,Michigan,25,"$13,425","$11,800",704,1
6-Apr-15,5-Apr-16,33015,na,na,25,"$19,690","$23,963","1,434",1
4-Apr-15,31-Dec-15,15473,Los Angeles,California,150,"$64,440","$56,282","3,588",0
4-Apr-15,2-Apr-16,15288,Chicago,Illinois,35,"$26,850","$22,835","1,936",1
4-Apr-15,3-Apr-16,15582,na,na,75,"$40,275","$53,838","3,818",1
3-Apr-15,2-Apr-16,32789,Bend,Oregon,25,"$21,480","$3,232",247,0
3-Apr-15,2-Apr-16,32790,Cincinnati,Ohio,50,"$35,800","$24,973","1,927",1
3-Apr-15,2-Apr-16,245,San Antonio,Texas,25,"$19,690","$13,107",917,1
2-Apr-15,1-Apr-16,15188,na,na,75,"$40,275","$20,683","1,448",1
2-Apr-15,1-Apr-16,32749,na,na,25,"$13,425","$9,287",602,1
2-Apr-15,1-Apr-16,15235,Los Angeles,California,75,"$40,275","$29,318","1,772",1
2-Apr-15,1-Apr-16,32895,na,na,25,"$16,110","$11,187",945,1
2-Apr-15,1-Apr-16,8063,Harrisburg,Pennsylvania,100,"$57,280","$65,044","4,697",1
2-Apr-15,1-Apr-16,32763,New York,New York State,25,"$13,425","$16,511","1,181",0
2-Apr-15,1-Apr-16,14264,na,na,25,"$22,912","$20,502","1,482",1
1-Apr-15,31-Mar-16,15115,Seattle,Washington State,25,"$14,320","$3,001",171,1
1-Apr-15,31-Mar-16,5846,na,na,25,"$13,425","$6,483",411,0
1-Apr-15,31-Mar-16,170,White River Junction,Vermont,75,"$41,170","$26,744","1,969",1
1-Apr-15,30-Mar-16,14619,na,na,75,"$48,330","$33,290","1,877",1
1-Apr-15,31-Mar-16,13989,na,na,25,"$13,425","$11,646",748,1
1-Apr-15,31-Mar-16,15187,Raleigh,North Carolina,50,"$32,220","$24,598","1,489",1
1-Apr-15,31-Mar-17,4985,Sacramento,California,75,"$80,550","$74,266","6,360",0
1-Apr-15,30-Mar-16,5205,Huntsville,Alabama,75,"$47,435","$37,143","3,911",1
1-Apr-15,31-Mar-16,32690,Columbus,Ohio,50,"$26,850","$25,931","1,824",1
1-Apr-15,31-Mar-16,9000,Chesapeake,Virginia,200,"$107,400","$108,106","8,070",1
1-Apr-15,31-Mar-16,10073,The Woodlands,Texas,200,"$107,400","$111,476","8,279",1
1-Apr-15,31-Mar-16,14222,na,na,50,"$26,850","$29,736","1,892",1
1-Apr-15,30-Sep-15,24832,Menlo Park,California,50,"$26,850","$16,647","1,029",1
1-Apr-15,31-Mar-16,14933,na,na,50,"$30,430","$35,659","3,018",1
1-Apr-15,31-Mar-16,32684,Breslau,Texas,50,"$28,998","$35,814","2,016",1
1-Apr-15,31-Mar-16,357,Venice,California,50,"$40,275","$36,815","2,339",1
1-Apr-15,31-Mar-16,15236,San Luis Obispo,California,25,"$26,850","$19,112","1,459",1
1-Apr-15,31-Mar-16,3035,Chicago,Illinois,100,"$53,700","$91,766","5,285",1
1-Apr-15,31-Mar-16,867,na,na,25,"$16,110","$22,069","1,425",1
1-Apr-15,31-Mar-16,24834,Canby,Oregon,25,"$16,110","$22,154","1,430",1
1-Apr-15,31-Dec-15,4675,na,na,50,"$25,508","$37,000","1,973",1
1-Apr-15,31-Mar-16,5024,Bohemia,New York State,100,"$53,700","$139,331","7,882",0
31-Mar-15,30-Mar-16,32586,na,na,50,"$26,850","$15,863","1,109",0
31-Mar-15,30-Mar-16,32556,Sarasota,Florida,25,"$21,480","$8,173",550,1
31-Mar-15,30-Mar-16,32625,Indianapolis,Indiana,25,"$17,900","$13,687","1,117",1
31-Mar-15,30-Sep-15,32612,Vienna,Virginia,75,"$22,375","$15,349","1,155",0
31-Mar-15,30-Apr-16,32588,Birmingham,Alabama,25,"$14,320","$14,127",973,1
31-Mar-15,30-Mar-16,32600,Boulder,Colorado,50,"$30,430","$22,025","1,591",1
31-Mar-15,30-Mar-16,32607,na,na,25,"$14,320","$11,324",577,1
31-Mar-15,30-Mar-16,32626,na,na,25,"$13,425","$11,391",648,1
31-Mar-15,30-Mar-16,32590,Seattle,Washington State,25,"$17,900","$12,006",832,0
31-Mar-15,30-Mar-16,32627,na,na,75,"$40,275","$36,033","3,878",0
31-Mar-15,30-Mar-16,7061,Richmond,Virginia,25,"$10,740","$12,353","1,128",0
31-Mar-15,30-Mar-17,8707,Wall,New Jersey,50,"$53,700","$51,774","5,002",1
31-Mar-15,30-Mar-16,32566,London,England,25,"$14,320","$13,873","1,039",0
31-Mar-15,30-Mar-16,32594,Toronto,Ontario,25,"$13,425","$15,070",911,0
31-Mar-15,30-Mar-17,32567,Minneapolis,Minnesota,50,"$53,700","$64,881","5,355",1
31-Mar-15,30-Mar-16,32597,Philadelphia,Pennsylvania,25,"$14,678","$29,956","1,823",1
31-Mar-15,30-Mar-16,32555,Raleigh,North Carolina,25,"$17,900","$30,799","1,843",1
30-Mar-15,29-Mar-16,32526,Sioux Falls,South Dakota,25,"$13,962","$6,389",496,1
30-Mar-15,29-Mar-16,32554,na,na,25,"$14,320","$8,480",507,0
30-Mar-15,29-Mar-16,32508,Temecula,California,25,"$18,795","$9,741",701,1
30-Mar-15,29-Mar-16,32520,Newberry,South Carolina,25,"$14,320","$10,753",903,1
30-Mar-15,29-Mar-16,32542,Toronto,Ontario,25,"$14,320","$11,253",729,1
30-Mar-15,29-Mar-16,4805,na,na,50,"$26,850","$28,478","1,820",1
30-Mar-15,29-Mar-16,32314,na,na,25,"$19,690","$15,533",850,0
30-Mar-15,29-Mar-16,32521,na,na,50,"$26,850","$31,781","1,866",0
30-Mar-15,29-Mar-16,32550,na,na,25,"$18,795","$17,526","1,537",0
30-Mar-15,29-Mar-16,32552,na,na,25,"$16,110","$20,931","1,517",1
29-Mar-15,28-Mar-16,8367,Sioux Falls,South Dakota,25,"$14,768","$7,701",472,1
28-Mar-15,27-Mar-16,13416,San Mateo,California,50,"$35,800","$47,050","2,806",0
27-Mar-15,26-Mar-16,32458,Fremont,California,25,"$14,320","$6,874",428,1
27-Mar-15,26-Mar-16,32475,Denver,Colorado,25,"$13,425","$8,373",557,1
27-Mar-15,26-Mar-16,32464,Sarasota,Florida,25,"$14,320","$11,767",694,1
27-Mar-15,26-Mar-16,32480,na,na,50,"$26,850","$30,835","1,914",1
27-Mar-15,26-Jan-16,32482,na,na,75,"$28,640","$48,138","2,940",1
27-Mar-15,26-Mar-16,32470,Sioux Falls,South Dakota,25,"$17,900","$21,164","1,515",1
26-Mar-15,24-Mar-16,4589,na,na,50,"$29,535","$13,294",880,1
26-Mar-15,25-Mar-16,32452,Santa Ana,California,50,"$26,850","$16,796","1,032",1
26-Mar-15,25-Mar-16,32432,Chicago,Illinois,25,"$17,900","$8,991",624,1
26-Mar-15,25-Mar-16,32481,na,na,50,"$26,850","$26,333","2,150",0
26-Mar-15,25-Mar-16,11898,na,na,25,"$13,425","$23,961","1,921",1
25-Mar-15,24-Mar-16,32418,na,na,25,"$13,425","$4,311",268,1
25-Mar-15,24-Mar-16,32422,Ardmore,Pennsylvania,25,"$16,110","$16,363","1,110",1
25-Mar-15,24-Mar-16,32424,Las Vegas,Nevada,50,"$26,850","$33,702","2,620",0
25-Mar-15,24-Mar-16,32421,Philadelphia,Pennsylvania,25,"$13,425","$19,378","1,608",1
25-Mar-15,24-Mar-16,14913,Englewood,Colorado,25,"$19,332","$20,163","1,601",0
24-Mar-15,23-Mar-16,32281,Cincinnati,Ohio,50,"$26,850","$21,935","1,648",1
24-Mar-15,23-Mar-16,32213,na,na,25,"$18,974","$11,419",691,0
24-Mar-15,23-Mar-16,4359,na,na,50,"$26,850","$24,029","1,716",1
24-Mar-15,23-Mar-16,32292,San Bruno,California,25,"$13,425","$13,058",954,0
24-Mar-15,23-Mar-16,32194,Overland Park,Kansas,25,"$13,425","$14,214","1,247",1
24-Mar-15,23-Mar-16,32506,Downers Grove,Illinois,25,"$17,900","$14,336",897,1
24-Mar-15,23-Mar-16,32291,Houston,Texas,25,"$17,900","$23,359","1,530",1
24-Mar-15,23-Mar-16,5453,na,na,25,"$24,165","$51,876","3,176",0
23-Mar-15,22-Mar-16,32137,Springfield,Missouri,25,"$13,962","$1,020",73,0
23-Mar-15,22-Mar-16,32143,Walnut Creek,California,25,"$14,320","$14,141","1,077",1
20-Mar-15,19-Mar-16,13563,na,na,25,"$25,060","$22,567","1,750",1
19-Mar-15,18-Mar-16,31966,0,0,25,"$17,900","$10,202",549,1
19-Mar-15,18-Mar-16,31937,Mankato,Minnesota,25,"$15,215","$12,525",838,1
19-Mar-15,18-Mar-16,31941,Acworth,Georgia,25,"$15,036","$13,979","1,203",1
19-Mar-15,18-Mar-16,14267,New York,New York State,25,"$18,392","$15,442",955,1
19-Mar-15,18-Dec-15,5357,Belmont,Massachusetts,50,"$24,165","$24,021","1,629",1
18-Mar-15,17-Mar-16,31940,Houston,Texas,25,"$13,425","$4,764",285,0
18-Mar-15,17-Mar-16,31939,Phoenix,Arizona,25,"$21,480","$6,162",369,0
18-Mar-15,17-Mar-16,31938,Barcelona,Catalonia,25,"$15,215","$10,498",677,1
18-Mar-15,17-Mar-16,31692,na,na,50,"$28,640","$39,039","2,310",1
17-Mar-15,16-Mar-16,31816,na,na,25,"$17,095","$6,887",441,1
17-Mar-15,16-Mar-16,14559,Glasgow,Kentucky,50,"$26,850","$16,334","1,038",1
17-Mar-15,31-Mar-16,31820,Atlanta,Georgia,25,"$13,425","$17,170","1,441",0
17-Mar-15,15-Mar-16,14813,Calera,Alabama,25,"$13,425","$14,577","1,148",1
17-Mar-15,16-Mar-16,31815,na,na,25,"$17,900","$17,579","1,408",1
17-Mar-15,16-Mar-17,8818,Roslindale,Massachusetts,50,"$53,700","$75,305","5,016",1
17-Mar-15,16-Mar-16,11471,San Luis Obispo,California,25,"$21,480","$19,019",990,0
17-Mar-15,16-Mar-16,31818,New York,New York State,100,"$54,595","$77,866","4,700",1
16-Mar-15,15-Mar-16,769,Palo Alto,California,25,"$23,628","$8,994",563,1
16-Mar-15,15-Mar-16,31833,na,na,25,"$17,900","$19,755","1,483",1
16-Mar-15,15-Mar-16,32313,na,na,50,"$35,800","$53,452","4,141",1
15-Mar-15,14-Mar-16,23852,San Rafael,California,50,"$25,955","$23,921","1,654",0
15-Mar-15,14-Mar-16,24248,na,na,75,"$35,800","$43,151","3,612",0
14-Mar-15,15-Mar-16,572,Milford,Michigan,50,"$26,850","$21,518","1,689",0
14-Mar-15,13-Mar-16,13710,na,na,25,"$13,425","$12,604",711,1
14-Mar-15,13-Mar-16,31441,Pittsburgh,Pennsylvania,50,"$50,120","$33,503","2,046",1
13-Mar-15,12-Mar-16,8335,na,na,25,"$17,900","$13,521",786,1
13-Mar-15,12-Mar-16,31694,New Orleans,Louisiana,25,"$15,215","$15,065","1,171",1
13-Mar-15,12-Mar-16,13949,Huntington Beach,California,25,"$12,530","$17,870","1,150",0
12-Mar-15,11-Mar-16,31663,na,na,25,"$17,900","$3,252",202,0
12-Mar-15,11-Mar-16,31662,na,na,25,"$13,425","$4,433",324,1
12-Mar-15,11-Mar-16,13266,Raleigh,North Carolina,25,"$24,165","$12,291",690,1
12-Mar-15,11-Mar-16,31672,na,na,50,"$26,850","$27,595","2,387",1
12-Mar-15,11-Mar-16,31578,Asheville,North Carolina,25,"$16,826","$14,007",975,0
12-Mar-15,11-Mar-16,31667,Bend,Oregon,25,"$17,898","$22,181","1,061",1
11-Mar-15,10-Mar-16,31507,Toms River,New Jersey,25,"$16,110","$14,259",982,1
10-Mar-15,14-Mar-16,31431,na,na,25,"$23,986","$12,199",632,1
10-Mar-15,9-Mar-16,14272,Thorofare,New Jersey,25,"$13,962","$17,111",950,1
10-Mar-15,9-Mar-16,13950,na,na,25,"$19,690","$17,138","1,638",0
10-Mar-15,9-Mar-16,14124,Saint Louis,Missouri,25,"$14,320","$20,183","1,224",1
9-Mar-15,8-Mar-16,31515,Englewood,Colorado,100,"$53,700","$46,358","3,931",1
9-Mar-15,8-Mar-16,31705,Greenvale,New York State,75,"$30,430","$37,582","2,880",1
9-Mar-15,8-Sep-15,31429,Cluj-Napoca,Cluj,50,"$16,110","$15,514",980,1
9-Mar-15,8-Mar-16,31661,Austin,Texas,25,"$13,425","$22,962","1,310",1
7-Mar-15,6-Mar-16,30945,na,na,75,"$40,275","$40,004","3,346",0
7-Mar-15,6-Mar-16,14268,Bethesda,Maryland,50,"$45,645","$50,580","3,235",1
6-Mar-15,5-Mar-16,72,na,na,25,"$19,690",$483,34,0
6-Mar-15,5-Sep-15,31360,na,na,50,"$16,110","$6,504",485,1
6-Mar-15,5-Sep-15,31363,na,na,50,"$14,320","$9,889",749,1
6-Mar-15,5-May-16,31355,na,na,50,"$28,640","$24,686","1,873",0
6-Mar-15,5-Apr-15,3035,na,na,50,"$2,685","$2,220",180,0
6-Mar-15,5-Mar-16,31364,Rockville,Maryland,50,"$26,850","$26,396","2,166",1
6-Mar-15,5-Mar-16,31326,Shanghai,Shanghai,25,"$13,425","$17,574","1,428",1
6-Mar-15,5-Mar-16,31367,na,na,25,"$21,480","$17,428","1,040",1
6-Mar-15,5-Mar-16,31281,Houghton,Michigan,25,"$24,165","$28,054","1,449",1
5-Mar-15,4-Mar-16,31325,Wilkes-Barre,Pennsylvania,25,"$13,425","$11,947",726,1
5-Mar-15,4-Mar-17,13056,na,na,50,"$53,700","$66,119","5,149",1
5-Mar-15,4-Apr-16,31324,na,na,50,"$36,695","$37,419","3,561",0
5-Mar-15,4-Mar-16,31348,Kansas City,Kansas,25,"$17,184","$20,085","1,589",1
5-Mar-15,4-Mar-16,31456,San Mateo,California,25,"$13,425","$28,702","1,720",1
4-Mar-15,3-Mar-16,31170,na,na,25,"$10,740","$4,333",365,1
4-Mar-15,3-Mar-16,31115,na,na,25,"$10,740","$6,820",690,1
4-Mar-15,3-Mar-16,30940,na,na,25,"$14,320","$7,773",434,1
4-Mar-15,3-Mar-16,14328,na,na,25,"$15,215","$12,261",905,0
4-Mar-15,3-Mar-16,31223,na,na,25,"$21,480","$15,923",813,1
3-Mar-15,2-Mar-16,31176,Dallas,Texas,25,"$10,740","$3,488",246,1
3-Mar-15,2-Mar-16,31177,Ventura,California,25,"$10,740","$6,722",648,1
3-Mar-15,2-Mar-16,31047,Burien,Washington State,25,"$16,110","$11,021",971,1
3-Mar-15,2-Mar-16,14270,na,na,25,"$14,320","$11,587",836,1
3-Mar-15,2-Mar-16,10304,Nashville,Tennessee,50,"$30,430","$30,634","2,398",1
2-Mar-15,1-Mar-16,165,na,na,50,"$26,850","$1,868",506,1
2-Mar-15,1-Mar-16,6617,Moscow,Moskva,50,"$26,850","$14,957",831,1
2-Mar-15,1-Mar-16,31084,na,na,25,"$21,480","$16,198","1,379",1
2-Mar-15,1-Mar-16,30996,na,na,25,"$25,955","$19,581","1,233",1
1-Mar-15,29-Feb-16,4596,San Carlos,California,25,"$25,955","$9,653",766,1
1-Mar-15,28-Feb-16,708,na,na,50,"$26,850","$26,874","1,853",1
1-Mar-15,31-Mar-16,28376,Prague,Prague,50,"$44,750","$37,689","3,016",1
1-Mar-15,29-Feb-16,5119,Glendale,California,25,"$17,184","$18,425","1,119",1
1-Mar-15,28-Feb-16,14167,Bristol,England,25,"$20,621","$20,739","1,399",1
1-Mar-15,29-Feb-16,14243,Washougal,Washington State,25,"$14,320","$23,116","1,437",1
1-Mar-15,5-Mar-16,14170,na,na,25,"$13,425","$23,589","1,241",1
1-Mar-15,28-Feb-16,817,Venice,Florida,25,"$14,320","$25,103","1,711",1
28-Feb-15,27-Feb-16,30931,Dallas,Texas,100,"$50,120","$79,074","5,411",1
28-Feb-15,27-Feb-16,30934,Houston,Texas,25,"$19,332","$21,126","1,597",1
28-Feb-15,27-Feb-16,13118,Seattle,Washington State,25,"$19,690","$30,569","1,753",1
27-Feb-15,26-Feb-16,30927,na,na,25,"$14,320","$2,134",160,0
27-Feb-15,26-Feb-16,30926,na,na,25,"$14,320","$3,568",231,0
27-Feb-15,26-Feb-16,30937,Jersey City,New Jersey,25,"$14,320","$6,287",490,0
27-Feb-15,26-Feb-16,30924,Beachwood,Ohio,50,"$53,700","$29,369","2,362",1
27-Feb-15,27-Feb-16,30887,Dahlonega,Georgia,25,"$16,110","$9,510",935,1
27-Feb-15,26-Feb-16,330,Fort Lauderdale,Florida,75,"$40,275","$30,423","1,820",1
27-Feb-15,26-Feb-16,30875,na,na,25,"$13,425","$13,474","1,154",1
27-Feb-15,31-Mar-16,30885,na,na,50,"$26,850","$30,912","2,727",1
27-Feb-15,26-Feb-16,30939,na,na,25,"$21,480","$15,272","1,180",1
27-Feb-15,26-Feb-16,30894,London,England,25,"$13,425","$18,985","1,233",1
26-Feb-15,25-Feb-16,30876,Saint Petersburg,Florida,25,"$13,425","$2,793",202,1
26-Feb-15,25-Feb-16,22092,Mandeville,Louisiana,50,"$32,220","$28,940","2,081",1
26-Feb-15,25-Feb-16,30768,Philadelphia,Pennsylvania,125,"$71,600","$114,275","7,222",1
26-Feb-15,25-Feb-16,30791,Delray Beach,Florida,75,"$32,220","$90,264","5,563",0
25-Feb-15,24-Feb-16,30619,Kansas City,Kansas,50,"$26,850","$17,059","1,481",0
25-Feb-15,21-Oct-15,3339,na,na,50,"$11,345","$17,555",729,1
25-Feb-15,24-Feb-16,30689,na,na,25,"$17,184","$12,500",873,1
25-Feb-15,24-Feb-16,13096,na,na,50,"$26,850","$26,270","1,705",1
25-Feb-15,24-Feb-16,30678,na,na,25,"$14,320","$13,444",917,0
25-Feb-15,24-Feb-16,13715,Buffalo,New York State,25,"$14,320","$13,886","1,149",1
25-Feb-15,21-Oct-15,3339,na,na,50,"$8,995","$28,164","1,120",1
25-Feb-15,24-Feb-16,4350,Orlando,Florida,25,"$26,850","$15,413","1,095",1
25-Feb-15,24-Mar-16,30612,Stockholm,Stockholm,25,"$32,220","$17,773","1,377",0
25-Feb-15,24-Feb-16,11701,Houston,Texas,50,"$35,800","$33,119","2,640",1
25-Feb-15,24-Feb-16,30587,Palo Alto,California,25,"$12,530","$25,127","2,105",1
25-Feb-15,24-Feb-16,30677,Bell,California,25,"$14,320","$31,493","1,762",1
25-Feb-15,24-Feb-16,30616,Irvine,California,25,"$14,320","$63,468","2,732",1
24-Feb-15,23-Feb-16,30611,Glendale,California,50,"$29,535","$20,067","1,142",1
24-Feb-15,23-Feb-16,30532,Lansing,Illinois,25,"$13,425","$12,917",872,1
24-Feb-15,23-Feb-16,31055,Victor,New York State,50,"$26,850","$28,709","2,280",0
24-Feb-15,29-Feb-16,3938,na,na,50,"$39,380","$33,183","2,419",0
24-Feb-15,23-Feb-16,30610,na,na,150,"$69,810","$100,769","6,605",1
24-Feb-15,23-Feb-16,30670,Dayton,Nevada,50,"$26,850","$33,601","2,080",1
23-Feb-15,22-Feb-16,30449,Plainview,New York State,50,"$27,745","$6,018",351,1
23-Feb-15,22-Feb-16,30605,Indianapolis,Indiana,50,"$26,850","$22,856","1,545",1
23-Feb-15,22-Feb-16,30471,Newnan,Georgia,25,"$21,480","$11,905",878,1
23-Feb-15,22-Feb-16,30477,Doral,Florida,25,"$15,215","$12,678",838,1
23-Feb-15,22-Feb-16,30468,Salt Lake City,Utah,25,"$13,425","$17,533","1,209",1
23-Feb-15,22-Feb-16,12143,Woonsocket,Rhode Island,25,"$21,480","$23,713","2,298",0
20-Feb-15,19-Feb-16,5721,na,na,25,"$14,284","$9,162",731,0
20-Feb-15,19-Feb-16,7588,Calgary,Alberta,25,"$21,265","$12,060",749,1
20-Feb-15,19-Feb-16,22904,Taylor,Michigan,75,"$50,120","$48,191","3,060",1
20-Feb-15,19-Feb-16,30445,na,na,25,"$16,110","$17,306","1,065",1
19-Feb-15,18-Feb-16,760,Plymouth Meeting,Pennsylvania,50,"$26,850","$24,663","1,727",1
19-Feb-15,18-Feb-16,13119,North Quincy,Massachusetts,25,"$15,215","$13,582",953,1
19-Feb-15,18-Feb-16,18100,Wenatchee,Washington State,75,"$44,750","$44,073","3,946",1
19-Feb-15,18-Feb-16,3919,East Norriton,Pennsylvania,125,"$70,705","$84,704","5,492",1
19-Feb-15,18-Feb-17,30447,Arlington,Virginia,25,"$62,650","$34,982","3,580",0
18-Feb-15,17-Feb-16,30359,na,na,75,"$41,170","$26,525","1,760",1
18-Feb-15,17-Feb-16,30349,Cincinnati,Ohio,50,"$44,750","$12,660",826,1
18-Feb-15,17-Feb-16,4890,na,na,50,"$21,480","$16,817","1,039",1
18-Feb-15,17-Jun-15,11441,Raleigh,North Carolina,50,"$4,475","$9,213",731,0
18-Feb-15,17-Feb-16,12952,Washington,District of Columbia,25,"$21,480","$18,610","1,730",1
17-Feb-15,16-Apr-15,26032,Westfield,Wisconsin,175,"$11,635","$8,802",737,0
17-Feb-15,16-Feb-16,13501,na,na,25,"$13,962","$8,232",602,1
17-Feb-15,16-Feb-16,19455,Indianapolis,Indiana,125,"$67,125","$41,320","2,715",1
17-Feb-15,16-Feb-16,13562,Orange,California,50,"$30,430","$25,104","1,664",1
17-Feb-15,16-Feb-16,30255,Toronto,Ontario,25,"$13,425","$16,805",971,1
17-Feb-15,16-Feb-16,30253,Boston,Massachusetts,25,"$17,900","$25,667","1,551",0
15-Feb-15,14-Feb-16,11484,Memphis,Tennessee,25,"$17,900","$8,594",472,0
15-Feb-15,14-Feb-16,11364,Agoura Hills,California,25,"$17,184","$22,483","1,259",0
13-Feb-15,12-Feb-16,30239,Herndon,Virginia,50,"$26,850","$25,330","1,738",1
13-Feb-15,12-Feb-16,30183,Chennai,Tamil Nadu,50,"$26,850","$27,120","1,935",0
13-Feb-15,12-Feb-16,30238,Mississauga,Ontario,25,"$16,110","$21,363","1,488",0
12-Feb-15,11-Feb-16,30174,na,na,25,"$19,690","$11,757",952,1
12-Feb-15,11-Feb-17,30173,Las Vegas,Nevada,50,"$64,440","$63,605","4,785",1
12-Feb-15,11-Feb-16,4558,na,na,25,"$13,425","$18,507","1,179",1
12-Feb-15,11-Feb-16,30172,New York,New York State,25,"$26,850","$18,590","1,612",0
11-Feb-15,10-Feb-16,11444,na,na,25,"$13,425","$5,070",344,0
11-Feb-15,10-Feb-16,9125,Palo Alto,California,50,"$26,850","$21,410","1,649",0
11-Feb-15,10-Feb-16,30028,Framingham,Massachusetts,50,"$26,850","$29,303","1,796",0
11-Feb-15,5-Nov-15,30026,Glen Burnie,Maryland,25,"$16,110","$17,278",829,0
10-Feb-15,9-Feb-16,19029,Phoenix,Arizona,50,"$26,850","$22,794","1,669",0
10-Feb-15,9-Feb-16,30029,na,na,25,"$17,900","$12,186","1,156",1
10-Feb-15,9-Feb-16,29922,na,na,25,"$13,425","$13,073",769,0
10-Feb-15,9-Feb-16,13481,O'Fallon,Illinois,25,"$16,110","$15,072","1,016",1
9-Feb-15,8-Feb-16,29920,na,na,25,"$16,110","$2,718",240,1
9-Feb-15,8-Feb-16,29921,Brewster,New York State,25,"$16,110","$11,583","1,119",0
9-Feb-15,8-Feb-16,12955,Troy,Michigan,25,"$13,425","$17,583","1,216",0
9-Feb-15,8-Feb-16,11365,na,na,25,"$26,850","$30,383","1,818",1
8-Feb-15,7-Feb-16,21125,Westbrook,Maine,25,"$39,380","$19,128","1,088",0
8-Feb-15,7-Feb-16,12453,na,na,25,"$13,425","$25,929","1,928",1
7-Feb-15,31-Dec-15,11443,Yucaipa,California,100,"$49,225","$46,405","3,502",1
6-Feb-15,5-Feb-16,8757,Norwood,Massachusetts,50,"$32,220","$14,769","1,204",1
6-Feb-15,5-Feb-16,11403,Troy,Michigan,25,"$23,270","$21,216","1,104",1
5-Feb-15,4-Feb-16,29875,Tukwila,Washington State,75,"$41,170","$35,691","2,345",1
5-Feb-15,4-Feb-16,29876,New York,New York State,50,"$35,800","$29,696","2,541",1
5-Feb-15,4-Feb-16,29524,North Las Vegas,Nevada,25,"$18,795","$18,976","1,127",1
4-Feb-15,3-Mar-16,29735,Herndon,Virginia,50,"$26,850","$25,268","1,784",1
4-Feb-15,3-Feb-16,29732,Albuquerque,New Mexico,25,"$17,184","$14,266",838,1
4-Feb-15,3-Feb-16,29734,na,na,25,"$16,110","$17,159",980,1
4-Feb-15,3-Feb-16,11732,na,na,25,"$17,900","$17,422","1,099",1
4-Feb-15,3-Feb-16,3030,na,na,25,"$19,690","$21,201","1,467",0
3-Feb-15,4-Feb-16,12061,Roseville,Minnesota,100,"$53,700","$24,030","1,534",1
3-Feb-15,2-Feb-17,11617,Morrisville,North Carolina,25,"$26,850","$30,544","2,828",1
2-Feb-15,1-Feb-16,29580,Pompano Beach,Florida,25,"$17,900","$11,419",737,1
